page,lang,surface,category,href,text,testid,matched_by,file_lines,source_labels,tracking
/ca,ca,home,whatsapp,https://wa.me/34614916910?text=Hola%2C%20m'interessa%20optimitzar%20la%20meva%20situaci%C3%B3%20fiscal.%20He%20vist%20el%20que%20feu%20a%20Exentax%20i%20m'agradaria%20entendre%20si%20una%20LLC%20t%C3%A9%20sentit%20per%20al%20meu%20cas.%20Podem%20parlar%3F,Parlar per WhatsApp,button-service-0-whatsapp,,,,
/ca,ca,home,internal,/ca/serveis,Reserva la teva assessoria ara,button-service-1-book,url,client/src/components/sections/Services.tsx:131 | client/src/pages/abrir-llc.tsx:838 | client/src/pages/abrir-llc.tsx:993 | client/src/pages/services/ServiceSubpage.tsx:441,,
/ca,ca,home,whatsapp,https://wa.me/34614916910?text=Hola%2C%20m'interessa%20optimitzar%20la%20meva%20situaci%C3%B3%20fiscal.%20He%20vist%20el%20que%20feu%20a%20Exentax%20i%20m'agradaria%20entendre%20si%20una%20LLC%20t%C3%A9%20sentit%20per%20al%20meu%20cas.%20Podem%20parlar%3F,Parlar per WhatsApp,button-service-1-whatsapp,,,,
/ca,ca,home,internal,/ca/agendar,Reserva la teva assessoria fiscal estratègica,button-step-cta-agendar,url,client/src/components/layout/FloatingMobileCTA.tsx:65 | client/src/components/layout/Navbar.tsx:388 | client/src/components/layout/Navbar.tsx:527 | client/src/components/layout/NavbarFunnel.tsx:21 | client/src/components/sections/FAQ.tsx:256 | client/src/components/sections/ForWho.tsx:150 | client/src/components/sections/Hero.tsx:113 | client/src/components/sections/HomeFinalCTA.tsx:56 | client/src/components/sections/HowItWorks.tsx:170 | client/src/components/sections/WhyUs.tsx:82 | client/src/pages/about-llc.tsx:52 | client/src/pages/abrir-llc.tsx:834 | client/src/pages/abrir-llc.tsx:990 | client/src/pages/how-we-work.tsx:111 | client/src/pages/how-we-work.tsx:234 | client/src/pages/services-sections.tsx:468 | client/src/pages/services.tsx:58 | client/src/pages/services/ServiceSubpage.tsx:153 | client/src/pages/services/ServiceSubpage.tsx:433 | client/src/pages/start.tsx:148 | client/src/pages/start.tsx:296,,
/ca,ca,home,internal,/ca/agendar,Reserva la teva assessoria fiscal estratègica,button-step-cta-agendar-mobile,url,client/src/components/layout/FloatingMobileCTA.tsx:65 | client/src/components/layout/Navbar.tsx:388 | client/src/components/layout/Navbar.tsx:527 | client/src/components/layout/NavbarFunnel.tsx:21 | client/src/components/sections/FAQ.tsx:256 | client/src/components/sections/ForWho.tsx:150 | client/src/components/sections/Hero.tsx:113 | client/src/components/sections/HomeFinalCTA.tsx:56 | client/src/components/sections/HowItWorks.tsx:170 | client/src/components/sections/WhyUs.tsx:82 | client/src/pages/about-llc.tsx:52 | client/src/pages/abrir-llc.tsx:834 | client/src/pages/abrir-llc.tsx:990 | client/src/pages/how-we-work.tsx:111 | client/src/pages/how-we-work.tsx:234 | client/src/pages/services-sections.tsx:468 | client/src/pages/services.tsx:58 | client/src/pages/services/ServiceSubpage.tsx:153 | client/src/pages/services/ServiceSubpage.tsx:433 | client/src/pages/start.tsx:148 | client/src/pages/start.tsx:296,,
/ca,ca,home,internal,/ca/agendar,Estructurar el meu negoci,button-howitworks-agendar,testid,client/src/components/sections/HowItWorks.tsx:170,,how_it_works
/ca,ca,home,whatsapp,https://wa.me/34614916910?text=Hola%2C%20he%20vist%20com%20funciona%20el%20vostre%20proc%C3%A9s.%20M'agradaria%20comen%C3%A7ar%20i%20saber%20si%20encaixo%20amb%20el%20perfil%20de%20clients%20que%20busqueu.%20Quan%20podem%20parlar%3F,Parlar per WhatsApp,button-howitworks-whatsapp,,,,
/ca,ca,home,internal,/ca/agendar,Reserva la teva assessoria ara,button-whyus-agendar,testid,client/src/components/sections/WhyUs.tsx:82,,why_us
/ca,ca,home,whatsapp,https://wa.me/34614916910?text=Hola%2C%20he%20vist%20per%20qu%C3%A8%20triar%20Exentax%20i%20em%20conven%C3%A7%20l'enfocament.%20M'agradaria%20valorar%20si%20puc%20optimitzar%20la%20meva%20fiscalitat%20amb%20vosaltres.%20Podem%20parlar%3F,Parlar per WhatsApp,button-whyus-whatsapp,,,,
/ca,ca,home,external,https://www.trustpilot.com/review/exentax.com,Verificat a Trustpilot,link-trustpilot-verified,,,,
/ca,ca,home,external,https://es.trustpilot.com/reviews/69908071d4bb6c790a773fa3,Veure ressenya,button-review-sergio-ruiz,,,,
/ca,ca,home,external,https://es.trustpilot.com/reviews/6990ab44a16d0ceb1c3a5468,Veure ressenya,button-review-diego-santaella,,,,
/ca,ca,home,external,https://es.trustpilot.com/reviews/6990c59988c763d7ee8bebff,Veure ressenya,button-review-beatriz-munoz,,,,
/ca,ca,home,external,https://es.trustpilot.com/reviews/69d3c71c99c19dba903eda35,Veure ressenya,button-review-digitalonia,,,,
/ca,ca,home,external,https://es.trustpilot.com/reviews/69d69e1203cc0fe69be45054,Veure ressenya,button-review-jan-b,,,,
/ca,ca,home,external,https://es.trustpilot.com/reviews/69e09c8e232f4a490543b32d,Veure ressenya,button-review-tintali,,,,
/ca,ca,home,external,https://es.trustpilot.com/reviews/69f07d81ead3c12567bec5a8,Veure ressenya,button-review-alex-empre,,,,
/ca,ca,home,internal,/ca/preguntes-frequents,Veure totes les preguntes freqüents,button-home-faq-ver-todas,testid,client/src/components/sections/HomeFAQ.tsx:48,,home_faq
/ca,ca,home,whatsapp,https://wa.me/34614916910?text=Parlar%20per%20WhatsApp,Parlar per WhatsApp,button-home-faq-whatsapp,,,,
/ca,ca,home,internal,/ca/agendar,Reservar consulta gratuïta,cta-final-agendar,testid,client/src/components/sections/HomeFinalCTA.tsx:56,,home_final_book
/ca,ca,home,whatsapp,https://wa.me/34614916910?text=Hola%20Exentax%2C%20vinc%20de%20la%20p%C3%A0gina%20d'inici%20i%20vull%20parlar%20amb%20un%20assessor%20sobre%20el%20meu%20cas.,Parlar per WhatsApp,cta-final-whatsapp,,,,
/ca,ca,home,internal,/ca,,link-footer-home,testid,client/src/components/layout/Footer.tsx:158,,
/ca,ca,home,external,https://www.instagram.com/exentax.global/,,link-footer-social-instagram,,,,
/ca,ca,home,external,https://www.tiktok.com/@exentax,,link-footer-social-tiktok,,,,
/ca,ca,home,external,https://youtube.com/@exentax?si=ECt7CjRMpI9ZRrPQ,,link-footer-social-youtube,,,,
/ca,ca,home,external,https://www.facebook.com/share/1Auhteo8Ad/?mibextid=wwXIfr,,link-footer-social-facebook,,,,
/ca,ca,home,whatsapp,https://wa.me/34614916910?text=Hola%2C%20busco%20una%20LLC%20amb%20cost%20m%C3%ADnim%2C%20blindatge%20patrimonial%20dels%20EUA%20i%20un%20pont%20catal%C3%A0%20cap%20al%20mercat%20llat%C3%AD.%20Podem%20parlar%20un%20moment%3F,,link-footer-social-whatsapp,,,,
/ca,ca,home,internal,/ca,Estructura fiscal internacional,link-footer-estructura-fiscal-internacional,url,client/src/components/layout/Footer.tsx:158 | client/src/components/layout/Navbar.tsx:226 | client/src/components/layout/NavbarFunnel.tsx:15 | client/src/pages/not-found.tsx:32 | client/src/pages/start.tsx:346,,
/ca,ca,home,internal,/ca/serveis,Serveis,link-footer-serveis,url,client/src/components/sections/Services.tsx:131 | client/src/pages/abrir-llc.tsx:838 | client/src/pages/abrir-llc.tsx:993 | client/src/pages/services/ServiceSubpage.tsx:441,,
/ca,ca,home,internal,/ca/serveis/llc-nou-mexic,Nou Mèxic,link-footer-nou-mèxic,,,,
/ca,ca,home,internal,/ca/serveis/llc-wyoming,Wyoming,link-footer-wyoming,,,,
/ca,ca,home,internal,/ca/serveis/llc-delaware,Delaware,link-footer-delaware,,,,
/ca,ca,home,internal,/ca/serveis/llc-florida,Florida,link-footer-florida,,,,
/ca,ca,home,internal,/ca/serveis/obte-el-teu-itin,Tramita el teu ITIN,link-footer-tramita-el-teu-itin,,,,
/ca,ca,home,internal,/ca/com-treballem,Com treballem,link-footer-com-treballem,,,,
/ca,ca,home,internal,/ca/preguntes-frequents,Preguntes freqüents,link-footer-preguntes-freqüents,url,client/src/components/sections/HomeFAQ.tsx:48 | client/src/pages/services-sections.tsx:419,,
/ca,ca,home,internal,/ca/blog,Guies fiscals,link-footer-guies-fiscals,,,,
/ca,ca,home,internal,/ca/agendar,Parla amb nosaltres,link-footer-parla-amb-nosaltres,url,client/src/components/layout/FloatingMobileCTA.tsx:65 | client/src/components/layout/Navbar.tsx:388 | client/src/components/layout/Navbar.tsx:527 | client/src/components/layout/NavbarFunnel.tsx:21 | client/src/components/sections/FAQ.tsx:256 | client/src/components/sections/ForWho.tsx:150 | client/src/components/sections/Hero.tsx:113 | client/src/components/sections/HomeFinalCTA.tsx:56 | client/src/components/sections/HowItWorks.tsx:170 | client/src/components/sections/WhyUs.tsx:82 | client/src/pages/about-llc.tsx:52 | client/src/pages/abrir-llc.tsx:834 | client/src/pages/abrir-llc.tsx:990 | client/src/pages/how-we-work.tsx:111 | client/src/pages/how-we-work.tsx:234 | client/src/pages/services-sections.tsx:468 | client/src/pages/services.tsx:58 | client/src/pages/services/ServiceSubpage.tsx:153 | client/src/pages/services/ServiceSubpage.tsx:433 | client/src/pages/start.tsx:148 | client/src/pages/start.tsx:296,,
/ca,ca,home,internal,/ca/legal/termes,Termes,link-footer-ca/legal/termes,,,,
/ca,ca,home,internal,/ca/legal/privacitat,Privacitat,link-footer-ca/legal/privacitat,url,client/src/components/layout/Footer.tsx:79 | client/src/pages/start.tsx:360,,
/ca,ca,home,internal,/ca/legal/cookies,Cookies,link-footer-ca/legal/cookies,url,client/src/components/CookieBanner.tsx:161 | client/src/pages/start.tsx:356,,
/ca,ca,home,internal,/ca/legal/reemborsaments,Reemborsaments,link-footer-ca/legal/reemborsaments,,,,
/ca,ca,home,internal,/ca/legal/avis-legal,Disclaimer,link-footer-ca/legal/avis-legal,,,,
/ca,ca,home,mailto,mailto:hola@exentax.com,hola@exentax.com,link-footer-email,testid,client/src/components/layout/Footer.tsx:228,,footer_contact
/ca,ca,home,whatsapp,https://wa.me/34614916910?text=Hola%2C%20m'agradaria%20parlar%20amb%20alg%C3%BA%20de%20l'equip%20sobre%20muntar%20una%20LLC%20amb%20blindatge%20patrimonial%20i%20ITIN%2C%20sense%20haver%20de%20viatjar%20als%20EUA.,+34 614 916 910,link-footer-whatsapp-contact,,,,
/ca,ca,home,external,https://www.trustpilot.com/review/exentax.com,,link-trustpilot-footer,,,,
/ca,ca,home,internal,/ca/legal/privacitat,Política de Privacitat,,url,client/src/components/layout/Footer.tsx:79 | client/src/pages/start.tsx:360,,
/ca,ca,home,internal,/ca/agendar,Assessoria fiscal · 30 min,button-floating-cta,testid,client/src/components/layout/FloatingMobileCTA.tsx:65,,floating_mobile_book
/ca,ca,home,whatsapp,https://wa.me/34614916910?text=Hola%2C%20busco%20una%20LLC%20amb%20cost%20m%C3%ADnim%2C%20blindatge%20patrimonial%20dels%20EUA%20i%20un%20pont%20catal%C3%A0%20cap%20al%20mercat%20llat%C3%AD.%20Podem%20parlar%20un%20moment%3F,WhatsApp,button-floating-whatsapp,,,,
/ca,ca,home,internal,/ca/legal/cookies,Política de galetes,,url,client/src/components/CookieBanner.tsx:161 | client/src/pages/start.tsx:356,,
/ca/serveis,ca,services,anchor,#main-content,Salta al contingut principal,link-skip-to-main,,,,
/ca/serveis,ca,services,internal,/ca,,link-home,testid,client/src/components/layout/Navbar.tsx:226,,
/ca/serveis,ca,services,internal,/ca,Estructura fiscalEstructura fiscal internacional,nav-estructura-fiscal,url,client/src/components/layout/Footer.tsx:158 | client/src/components/layout/Navbar.tsx:226 | client/src/components/layout/NavbarFunnel.tsx:15 | client/src/pages/not-found.tsx:32 | client/src/pages/start.tsx:346,,
/ca/serveis,ca,services,internal,/ca/com-treballem,Com treballemCom treballem,nav-com-treballem,,,,
/ca/serveis,ca,services,internal,/ca/serveis,Veure tots els serveisDiagnòstic estratègic per triar la jurisdicció que millor ,nav-services-our_services,url,client/src/components/sections/Services.tsx:131 | client/src/pages/abrir-llc.tsx:838 | client/src/pages/abrir-llc.tsx:993 | client/src/pages/services/ServiceSubpage.tsx:441,,
/ca/serveis,ca,services,internal,/ca/serveis/llc-nou-mexic,LLC a Nou MèxicEstructura discreta amb anonimat registral i càrrega administrati,nav-services-service_llc_nm,,,,
/ca/serveis,ca,services,internal,/ca/serveis/llc-wyoming,LLC a WyomingL'estàndard global en blindatge patrimonial: privacitat reforçada i,nav-services-service_llc_wy,,,,
/ca/serveis,ca,services,internal,/ca/serveis/llc-delaware,"LLC a DelawareLa jurisdicció de referència per a founders i fons, exigida en ron",nav-services-service_llc_de,,,,
/ca/serveis,ca,services,internal,/ca/serveis/llc-florida,LLC a FloridaDomicili operatiu tangible als EUA amb accés bancari directe i posi,nav-services-service_llc_fl,,,,
/ca/serveis,ca,services,internal,/ca/serveis/obte-el-teu-itin,"Tramita el teu ITINLa teva identitat fiscal als EUA per obrir comptes, signar co",nav-services-service_itin,,,,
/ca/serveis,ca,services,internal,/ca/sobre-les-llc,Sobre les LLC,nav-sobre-les-llc,,,,
/ca/serveis,ca,services,internal,/ca/preguntes-frequents,FAQPreguntes freqüents,nav-faq,url,client/src/components/sections/HomeFAQ.tsx:48 | client/src/pages/services-sections.tsx:419,,
/ca/serveis,ca,services,internal,/ca/blog,GuiesGuies fiscals,nav-guies,,,,
/ca/serveis,ca,services,whatsapp,https://wa.me/34614916910?text=Hola%2C%20acabo%20de%20veure%20Exentax%20i%20tinc%20curiositat%3A%20podria%20pagar%20menys%20impostos%20del%20que%20pago%20ara%3F%20Quan%20podr%C3%ADem%20parlar%20un%20moment%3F,WhatsApp,button-whatsapp-nav,,,,
/ca/serveis,ca,services,internal,/ca/agendar,Reservar assessoria,button-agendar-nav,url,client/src/components/layout/FloatingMobileCTA.tsx:65 | client/src/components/layout/Navbar.tsx:388 | client/src/components/layout/Navbar.tsx:527 | client/src/components/layout/NavbarFunnel.tsx:21 | client/src/components/sections/FAQ.tsx:256 | client/src/components/sections/ForWho.tsx:150 | client/src/components/sections/Hero.tsx:113 | client/src/components/sections/HomeFinalCTA.tsx:56 | client/src/components/sections/HowItWorks.tsx:170 | client/src/components/sections/WhyUs.tsx:82 | client/src/pages/about-llc.tsx:52 | client/src/pages/abrir-llc.tsx:834 | client/src/pages/abrir-llc.tsx:990 | client/src/pages/how-we-work.tsx:111 | client/src/pages/how-we-work.tsx:234 | client/src/pages/services-sections.tsx:468 | client/src/pages/services.tsx:58 | client/src/pages/services/ServiceSubpage.tsx:153 | client/src/pages/services/ServiceSubpage.tsx:433 | client/src/pages/start.tsx:148 | client/src/pages/start.tsx:296,,
/ca/serveis,ca,services,internal,/ca,Estructura fiscal internacional,mobile-nav-estructura-fiscal-internacional,url,client/src/components/layout/Footer.tsx:158 | client/src/components/layout/Navbar.tsx:226 | client/src/components/layout/NavbarFunnel.tsx:15 | client/src/pages/not-found.tsx:32 | client/src/pages/start.tsx:346,,
/ca/serveis,ca,services,internal,/ca/com-treballem,Com treballem,mobile-nav-com-treballem,,,,
/ca/serveis,ca,services,internal,/ca/sobre-les-llc,Sobre les LLC,mobile-nav-sobre-les-llc,,,,
/ca/serveis,ca,services,internal,/ca/preguntes-frequents,Preguntes freqüents,mobile-nav-preguntes-freqüents,url,client/src/components/sections/HomeFAQ.tsx:48 | client/src/pages/services-sections.tsx:419,,
/ca/serveis,ca,services,internal,/ca/blog,Guies fiscals,mobile-nav-guies-fiscals,,,,
/ca/serveis,ca,services,whatsapp,https://wa.me/34614916910?text=Hola%2C%20acabo%20de%20veure%20Exentax%20i%20tinc%20curiositat%3A%20podria%20pagar%20menys%20impostos%20del%20que%20pago%20ara%3F%20Quan%20podr%C3%ADem%20parlar%20un%20moment%3F,Parlar per WhatsApp,mobile-nav-hablemos,,,,
/ca/serveis,ca,services,internal,/ca/agendar,Reservar assessoria,mobile-nav-agendar,url,client/src/components/layout/FloatingMobileCTA.tsx:65 | client/src/components/layout/Navbar.tsx:388 | client/src/components/layout/Navbar.tsx:527 | client/src/components/layout/NavbarFunnel.tsx:21 | client/src/components/sections/FAQ.tsx:256 | client/src/components/sections/ForWho.tsx:150 | client/src/components/sections/Hero.tsx:113 | client/src/components/sections/HomeFinalCTA.tsx:56 | client/src/components/sections/HowItWorks.tsx:170 | client/src/components/sections/WhyUs.tsx:82 | client/src/pages/about-llc.tsx:52 | client/src/pages/abrir-llc.tsx:834 | client/src/pages/abrir-llc.tsx:990 | client/src/pages/how-we-work.tsx:111 | client/src/pages/how-we-work.tsx:234 | client/src/pages/services-sections.tsx:468 | client/src/pages/services.tsx:58 | client/src/pages/services/ServiceSubpage.tsx:153 | client/src/pages/services/ServiceSubpage.tsx:433 | client/src/pages/start.tsx:148 | client/src/pages/start.tsx:296,,
/ca/serveis,ca,services,internal,/ca/agendar,Optimitzar la meva fiscalitat,button-precios-hero-agendar,testid,client/src/pages/services.tsx:58,,services_hero
/ca/serveis,ca,services,whatsapp,https://wa.me/34614916910?text=Hola.%20He%20vist%20els%20vostres%20plans%20i%20vull%20entendre%20quin%20encaixa%20millor%20amb%20la%20meva%20situaci%C3%B3%20fiscal.%20Podem%20parlar%3F,Parla amb nosaltres,button-precios-hero-whatsapp,,,,
/ca/serveis,ca,services,external,https://www.trustpilot.com/review/exentax.com,5.0★Com ens valoren els clients,stat-com-ens-valoren-els-clients,,,,
/ca/serveis,ca,services,internal,/ca/blog/auditoria-rapida-de-la-teva-llc-en-30-minuts-12-punts-per,Veure com auditem la teva LLC,button-existing-llc-audit-precios,,,,
/ca/serveis,ca,services,internal,/ca/agendar,Reservar revisió,button-existing-llc-book-precios,url,client/src/components/layout/FloatingMobileCTA.tsx:65 | client/src/components/layout/Navbar.tsx:388 | client/src/components/layout/Navbar.tsx:527 | client/src/components/layout/NavbarFunnel.tsx:21 | client/src/components/sections/FAQ.tsx:256 | client/src/components/sections/ForWho.tsx:150 | client/src/components/sections/Hero.tsx:113 | client/src/components/sections/HomeFinalCTA.tsx:56 | client/src/components/sections/HowItWorks.tsx:170 | client/src/components/sections/WhyUs.tsx:82 | client/src/pages/about-llc.tsx:52 | client/src/pages/abrir-llc.tsx:834 | client/src/pages/abrir-llc.tsx:990 | client/src/pages/how-we-work.tsx:111 | client/src/pages/how-we-work.tsx:234 | client/src/pages/services-sections.tsx:468 | client/src/pages/services.tsx:58 | client/src/pages/services/ServiceSubpage.tsx:153 | client/src/pages/services/ServiceSubpage.tsx:433 | client/src/pages/start.tsx:148 | client/src/pages/start.tsx:296,,
/ca/serveis,ca,services,internal,/ca/blog/auditoria-rapida-de-la-teva-llc-en-30-minuts-12-punts-per,EinesAuditoria ràpida de la teva LLC en 30 minuts: 12 punts per revisar avuiLleg,existing-llc-post-auditoria-rapida-llc-12-puntos-30-minutos-precios,,,,
/ca/serveis,ca,services,internal,/ca/blog/recuperar-una-llc-amb-boi-i-5472-endarrerits-procediment,ComplimentRecuperar una LLC amb BOI i 5472 endarrerits: procediment realLlegeix,existing-llc-post-recuperar-llc-boi-5472-atrasados-procedimiento-precios,,,,
/ca/serveis,ca,services,internal,/ca/blog/vendre-o-tancar-la-teva-llc-comparativa-practica-per-prendre,ComparativesVendre o tancar la teva LLC: comparativa pràcticaLlegeix,existing-llc-post-vender-o-cerrar-llc-comparativa-practica-precios,,,,
/ca/serveis,ca,services,internal,/ca/serveis/llc-nou-mexic,"LLC a Nou MèxicLLC a Nou Mèxic: discreta, eficient i sense informe anualL'estat ",card-services-subpage-llc-nm,,,,
/ca/serveis,ca,services,internal,/ca/serveis/llc-wyoming,LLC a WyomingLLC a Wyoming: privacitat forta i protecció patrimonialL'estat de r,card-services-subpage-llc-wy,,,,
/ca/serveis,ca,services,internal,/ca/serveis/llc-delaware,LLC a DelawareLLC a Delaware: prestigi corporatiu i inversorsL'estàndard per a s,card-services-subpage-llc-de,,,,
