page,lang,surface,category,href,text,testid,hydration_timeout
/ca/serveis,ca,services,internal,/ca/agendar,Triar la meva estructura →,button-precios-cta-agendar,false
/ca/serveis,ca,services,whatsapp,https://wa.me/34614916910?text=Hola.%20He%20vist%20els%20vostres%20plans%20i%20vull%20entendre%20quin%20encaixa%20millor%20amb%20la%20meva%20situaci%C3%B3%20fiscal.%20Podem%20parlar%3F,Escriu-nos per WhatsApp,button-precios-cta-whatsapp,false
/ca/serveis,ca,services,internal,/ca,,link-footer-home,false
/ca/serveis,ca,services,external,https://www.instagram.com/exentax.global/,,link-footer-social-instagram,false
/ca/serveis,ca,services,external,https://www.tiktok.com/@exentax,,link-footer-social-tiktok,false
/ca/serveis,ca,services,external,https://youtube.com/@exentax?si=ECt7CjRMpI9ZRrPQ,,link-footer-social-youtube,false
/ca/serveis,ca,services,external,https://www.facebook.com/share/1Auhteo8Ad/?mibextid=wwXIfr,,link-footer-social-facebook,false
/ca/serveis,ca,services,whatsapp,https://wa.me/34614916910?text=Hola%2C%20busco%20una%20LLC%20amb%20cost%20m%C3%ADnim%2C%20blindatge%20patrimonial%20dels%20EUA%20i%20un%20pont%20catal%C3%A0%20cap%20al%20mercat%20llat%C3%AD.%20Podem%20parlar%20un%20moment%3F,,link-footer-social-whatsapp,false
/ca/serveis,ca,services,internal,/ca,Estructura fiscal internacional,link-footer-estructura-fiscal-internacional,false
/ca/serveis,ca,services,internal,/ca/serveis,Serveis,link-footer-serveis,false
/ca/serveis,ca,services,internal,/ca/serveis/llc-nou-mexic,Nou Mèxic,link-footer-nou-mèxic,false
/ca/serveis,ca,services,internal,/ca/serveis/llc-wyoming,Wyoming,link-footer-wyoming,false
/ca/serveis,ca,services,internal,/ca/serveis/llc-delaware,Delaware,link-footer-delaware,false
/ca/serveis,ca,services,internal,/ca/serveis/llc-florida,Florida,link-footer-florida,false
/ca/serveis,ca,services,internal,/ca/serveis/obte-el-teu-itin,Tramita el teu ITIN,link-footer-tramita-el-teu-itin,false
/ca/serveis,ca,services,internal,/ca/com-treballem,Com treballem,link-footer-com-treballem,false
/ca/serveis,ca,services,internal,/ca/preguntes-frequents,Preguntes freqüents,link-footer-preguntes-freqüents,false
/ca/serveis,ca,services,internal,/ca/blog,Guies fiscals,link-footer-guies-fiscals,false
/ca/serveis,ca,services,internal,/ca/agendar,Parla amb nosaltres,link-footer-parla-amb-nosaltres,false
/ca/serveis,ca,services,internal,/ca/legal/termes,Termes,link-footer-ca/legal/termes,false
/ca/serveis,ca,services,internal,/ca/legal/privacitat,Privacitat,link-footer-ca/legal/privacitat,false
/ca/serveis,ca,services,internal,/ca/legal/cookies,Cookies,link-footer-ca/legal/cookies,false
/ca/serveis,ca,services,internal,/ca/legal/reemborsaments,Reemborsaments,link-footer-ca/legal/reemborsaments,false
/ca/serveis,ca,services,internal,/ca/legal/avis-legal,Disclaimer,link-footer-ca/legal/avis-legal,false
/ca/serveis,ca,services,mailto,mailto:hola@exentax.com,hola@exentax.com,link-footer-email,false
/ca/serveis,ca,services,whatsapp,https://wa.me/34614916910?text=Hola%2C%20m'agradaria%20parlar%20amb%20alg%C3%BA%20de%20l'equip%20sobre%20muntar%20una%20LLC%20amb%20blindatge%20patrimonial%20i%20ITIN%2C%20sense%20haver%20de%20viatjar%20als%20EUA.,+34 614 916 910,link-footer-whatsapp-contact,false
/ca/serveis,ca,services,external,https://www.trustpilot.com/review/exentax.com,,link-trustpilot-footer,false
/ca/serveis,ca,services,internal,/ca/legal/privacitat,Política de Privacitat,,false
/ca/serveis,ca,services,internal,/ca/agendar,Assessoria fiscal · 30 min,button-floating-cta,false
/ca/serveis,ca,services,whatsapp,https://wa.me/34614916910?text=Hola%2C%20busco%20una%20LLC%20amb%20cost%20m%C3%ADnim%2C%20blindatge%20patrimonial%20dels%20EUA%20i%20un%20pont%20catal%C3%A0%20cap%20al%20mercat%20llat%C3%AD.%20Podem%20parlar%20un%20moment%3F,WhatsApp,button-floating-whatsapp,false
/ca/serveis,ca,services,internal,/ca/legal/cookies,Política de galetes,,false
/ca/preguntes-frequents,ca,faq,anchor,#main-content,Salta al contingut principal,link-skip-to-main,false
/ca/preguntes-frequents,ca,faq,internal,/ca,,link-home,false
/ca/preguntes-frequents,ca,faq,internal,/ca,Estructura fiscalEstructura fiscal internacional,nav-estructura-fiscal,false
/ca/preguntes-frequents,ca,faq,internal,/ca/com-treballem,Com treballemCom treballem,nav-com-treballem,false
/ca/preguntes-frequents,ca,faq,internal,/ca/serveis,Veure tots els serveisDiagnòstic estratègic per triar la jurisdicció que millor ,nav-services-our_services,false
/ca/preguntes-frequents,ca,faq,internal,/ca/serveis/llc-nou-mexic,LLC a Nou MèxicEstructura discreta amb anonimat registral i càrrega administrati,nav-services-service_llc_nm,false
/ca/preguntes-frequents,ca,faq,internal,/ca/serveis/llc-wyoming,LLC a WyomingL'estàndard global en blindatge patrimonial: privacitat reforçada i,nav-services-service_llc_wy,false
/ca/preguntes-frequents,ca,faq,internal,/ca/serveis/llc-delaware,"LLC a DelawareLa jurisdicció de referència per a founders i fons, exigida en ron",nav-services-service_llc_de,false
/ca/preguntes-frequents,ca,faq,internal,/ca/serveis/llc-florida,LLC a FloridaDomicili operatiu tangible als EUA amb accés bancari directe i posi,nav-services-service_llc_fl,false
/ca/preguntes-frequents,ca,faq,internal,/ca/serveis/obte-el-teu-itin,"Tramita el teu ITINLa teva identitat fiscal als EUA per obrir comptes, signar co",nav-services-service_itin,false
/ca/preguntes-frequents,ca,faq,internal,/ca/sobre-les-llc,Sobre les LLC,nav-sobre-les-llc,false
/ca/preguntes-frequents,ca,faq,internal,/ca/preguntes-frequents,FAQPreguntes freqüents,nav-faq,false
/ca/preguntes-frequents,ca,faq,internal,/ca/blog,GuiesGuies fiscals,nav-guies,false
/ca/preguntes-frequents,ca,faq,whatsapp,https://wa.me/34614916910?text=Hola%2C%20acabo%20de%20veure%20Exentax%20i%20tinc%20curiositat%3A%20podria%20pagar%20menys%20impostos%20del%20que%20pago%20ara%3F%20Quan%20podr%C3%ADem%20parlar%20un%20moment%3F,WhatsApp,button-whatsapp-nav,false
/ca/preguntes-frequents,ca,faq,internal,/ca/agendar,Reservar assessoria,button-agendar-nav,false
/ca/preguntes-frequents,ca,faq,internal,/ca,Estructura fiscal internacional,mobile-nav-estructura-fiscal-internacional,false
/ca/preguntes-frequents,ca,faq,internal,/ca/com-treballem,Com treballem,mobile-nav-com-treballem,false
/ca/preguntes-frequents,ca,faq,internal,/ca/sobre-les-llc,Sobre les LLC,mobile-nav-sobre-les-llc,false
/ca/preguntes-frequents,ca,faq,internal,/ca/preguntes-frequents,Preguntes freqüents,mobile-nav-preguntes-freqüents,false
/ca/preguntes-frequents,ca,faq,internal,/ca/blog,Guies fiscals,mobile-nav-guies-fiscals,false
/ca/preguntes-frequents,ca,faq,whatsapp,https://wa.me/34614916910?text=Hola%2C%20acabo%20de%20veure%20Exentax%20i%20tinc%20curiositat%3A%20podria%20pagar%20menys%20impostos%20del%20que%20pago%20ara%3F%20Quan%20podr%C3%ADem%20parlar%20un%20moment%3F,Parlar per WhatsApp,mobile-nav-hablemos,false
/ca/preguntes-frequents,ca,faq,internal,/ca/agendar,Reservar assessoria,mobile-nav-agendar,false
/ca/preguntes-frequents,ca,faq,internal,/ca/agendar,Agenda 30 minuts sense compromís,,false
/ca/preguntes-frequents,ca,faq,internal,/ca/agendar,Reserva una trucada de 30 minuts,,false
/ca/preguntes-frequents,ca,faq,internal,/ca/agendar,Reserva una trucada de 30 minuts,,false
/ca/preguntes-frequents,ca,faq,internal,/ca/agendar,Reserva una trucada de 30 minuts,,false
/ca/preguntes-frequents,ca,faq,internal,/ca/agendar,Reserva una trucada de 30 minuts,,false
/ca/preguntes-frequents,ca,faq,internal,/ca/agendar,Reserva una trucada de 30 minuts,,false
/ca/preguntes-frequents,ca,faq,internal,/ca/sobre-les-llc,Descobreix més sobre les LLC.,,false
/ca/preguntes-frequents,ca,faq,internal,/ca/agendar,Reserva una trucada de 30 minuts,,false
/ca/preguntes-frequents,ca,faq,internal,/ca/agendar,Reserva una trucada de 30 minuts,,false
/ca/preguntes-frequents,ca,faq,internal,/ca/agendar,Reserva una trucada de 30 minuts,,false
/ca/preguntes-frequents,ca,faq,internal,/ca/agendar,Reserva una trucada de 30 minuts,,false
/ca/preguntes-frequents,ca,faq,internal,/ca/agendar,Reserva una trucada de 30 minuts,,false
/ca/preguntes-frequents,ca,faq,internal,/ca/agendar,Reserva una trucada de 30 minuts,,false
/ca/preguntes-frequents,ca,faq,internal,/ca/agendar,Reserva una trucada de 30 minuts,,false
/ca/preguntes-frequents,ca,faq,internal,/ca/agendar,Reserva una trucada de 30 minuts,,false
/ca/preguntes-frequents,ca,faq,internal,/ca/agendar,Reserva una trucada de 30 minuts,,false
/ca/preguntes-frequents,ca,faq,internal,/ca/legal/reemborsaments,política de reemborsaments,,false
/ca/preguntes-frequents,ca,faq,internal,/ca/agendar,Reserva una trucada de 30 minuts,,false
/ca/preguntes-frequents,ca,faq,whatsapp,https://wa.me/34614916910,Escriu-nos per WhatsApp,link-faq-external-wa-me,false
/ca/preguntes-frequents,ca,faq,whatsapp,https://wa.me/34614916910,Escriu-nos per WhatsApp,link-faq-external-wa-me,false
/ca/preguntes-frequents,ca,faq,whatsapp,https://wa.me/34614916910,Escriu-nos per WhatsApp,link-faq-external-wa-me,false
/ca/preguntes-frequents,ca,faq,whatsapp,https://wa.me/34614916910,Escriu-nos per WhatsApp,link-faq-external-wa-me,false
/ca/preguntes-frequents,ca,faq,whatsapp,https://wa.me/34614916910,Escriu-nos per WhatsApp,link-faq-external-wa-me,false
/ca/preguntes-frequents,ca,faq,whatsapp,https://wa.me/34614916910,Escriu-nos per WhatsApp,link-faq-external-wa-me,false
/ca/preguntes-frequents,ca,faq,whatsapp,https://wa.me/34614916910,Escriu-nos per WhatsApp,link-faq-external-wa-me,false
/ca/preguntes-frequents,ca,faq,whatsapp,https://wa.me/34614916910,Escriu-nos per WhatsApp,link-faq-external-wa-me,false
/ca/preguntes-frequents,ca,faq,internal,/ca/agendar,Reserva una trucada de 30 minuts,,false
/ca/preguntes-frequents,ca,faq,internal,/ca/agendar,Reserva una trucada de 30 minuts,,false
/ca/preguntes-frequents,ca,faq,internal,/ca/agendar,Reserva una trucada de 30 minuts,,false
/ca/preguntes-frequents,ca,faq,internal,/ca/agendar,Reserva una trucada de 30 minuts,,false
/ca/preguntes-frequents,ca,faq,internal,/ca/agendar,Reserva una trucada de 30 minuts,,false
/ca/preguntes-frequents,ca,faq,internal,/ca/agendar,Reserva una trucada de 30 minuts,,false
/ca/preguntes-frequents,ca,faq,internal,/ca/agendar,Reserva una trucada de 30 minuts,,false
/ca/preguntes-frequents,ca,faq,internal,/ca/agendar,Reserva una trucada de 30 minuts,,false
/ca/preguntes-frequents,ca,faq,internal,/ca/agendar,Reserva una trucada de 30 minuts,,false
/ca/preguntes-frequents,ca,faq,internal,/ca/agendar,Reserva una trucada de 30 minuts,,false
/ca/preguntes-frequents,ca,faq,internal,/ca/agendar,Reserva una trucada de 30 minuts,,false
/ca/preguntes-frequents,ca,faq,internal,/ca/agendar,Agenda una trucada de 30 minuts,,false
/ca/preguntes-frequents,ca,faq,internal,/ca/agendar,Parlar amb un expert d'Exentax,button-faq-final-cta-booking,false
/ca/preguntes-frequents,ca,faq,whatsapp,https://wa.me/34614916910?text=Preguntar%20per%20WhatsApp,Preguntar per WhatsApp,button-faq-final-cta-whatsapp,false
/ca/preguntes-frequents,ca,faq,internal,/ca,,link-footer-home,false
/ca/preguntes-frequents,ca,faq,external,https://www.instagram.com/exentax.global/,,link-footer-social-instagram,false
/ca/preguntes-frequents,ca,faq,external,https://www.tiktok.com/@exentax,,link-footer-social-tiktok,false
/ca/preguntes-frequents,ca,faq,external,https://youtube.com/@exentax?si=ECt7CjRMpI9ZRrPQ,,link-footer-social-youtube,false
/ca/preguntes-frequents,ca,faq,external,https://www.facebook.com/share/1Auhteo8Ad/?mibextid=wwXIfr,,link-footer-social-facebook,false
/ca/preguntes-frequents,ca,faq,whatsapp,https://wa.me/34614916910?text=Hola%2C%20busco%20una%20LLC%20amb%20cost%20m%C3%ADnim%2C%20blindatge%20patrimonial%20dels%20EUA%20i%20un%20pont%20catal%C3%A0%20cap%20al%20mercat%20llat%C3%AD.%20Podem%20parlar%20un%20moment%3F,,link-footer-social-whatsapp,false
/ca/preguntes-frequents,ca,faq,internal,/ca,Estructura fiscal internacional,link-footer-estructura-fiscal-internacional,false
/ca/preguntes-frequents,ca,faq,internal,/ca/serveis,Serveis,link-footer-serveis,false
/ca/preguntes-frequents,ca,faq,internal,/ca/serveis/llc-nou-mexic,Nou Mèxic,link-footer-nou-mèxic,false
/ca/preguntes-frequents,ca,faq,internal,/ca/serveis/llc-wyoming,Wyoming,link-footer-wyoming,false
/ca/preguntes-frequents,ca,faq,internal,/ca/serveis/llc-delaware,Delaware,link-footer-delaware,false
/ca/preguntes-frequents,ca,faq,internal,/ca/serveis/llc-florida,Florida,link-footer-florida,false
/ca/preguntes-frequents,ca,faq,internal,/ca/serveis/obte-el-teu-itin,Tramita el teu ITIN,link-footer-tramita-el-teu-itin,false
/ca/preguntes-frequents,ca,faq,internal,/ca/com-treballem,Com treballem,link-footer-com-treballem,false
/ca/preguntes-frequents,ca,faq,internal,/ca/preguntes-frequents,Preguntes freqüents,link-footer-preguntes-freqüents,false
/ca/preguntes-frequents,ca,faq,internal,/ca/blog,Guies fiscals,link-footer-guies-fiscals,false
/ca/preguntes-frequents,ca,faq,internal,/ca/agendar,Parla amb nosaltres,link-footer-parla-amb-nosaltres,false
/ca/preguntes-frequents,ca,faq,internal,/ca/legal/termes,Termes,link-footer-ca/legal/termes,false
/ca/preguntes-frequents,ca,faq,internal,/ca/legal/privacitat,Privacitat,link-footer-ca/legal/privacitat,false
/ca/preguntes-frequents,ca,faq,internal,/ca/legal/cookies,Cookies,link-footer-ca/legal/cookies,false
/ca/preguntes-frequents,ca,faq,internal,/ca/legal/reemborsaments,Reemborsaments,link-footer-ca/legal/reemborsaments,false
/ca/preguntes-frequents,ca,faq,internal,/ca/legal/avis-legal,Disclaimer,link-footer-ca/legal/avis-legal,false
/ca/preguntes-frequents,ca,faq,mailto,mailto:hola@exentax.com,hola@exentax.com,link-footer-email,false
/ca/preguntes-frequents,ca,faq,whatsapp,https://wa.me/34614916910?text=Hola%2C%20m'agradaria%20parlar%20amb%20alg%C3%BA%20de%20l'equip%20sobre%20muntar%20una%20LLC%20amb%20blindatge%20patrimonial%20i%20ITIN%2C%20sense%20haver%20de%20viatjar%20als%20EUA.,+34 614 916 910,link-footer-whatsapp-contact,false
/ca/preguntes-frequents,ca,faq,external,https://www.trustpilot.com/review/exentax.com,,link-trustpilot-footer,false
/ca/preguntes-frequents,ca,faq,internal,/ca/legal/privacitat,Política de Privacitat,,false
/ca/preguntes-frequents,ca,faq,internal,/ca/agendar,Assessoria fiscal · 30 min,button-floating-cta,false
/ca/preguntes-frequents,ca,faq,whatsapp,https://wa.me/34614916910?text=Hola%2C%20busco%20una%20LLC%20amb%20cost%20m%C3%ADnim%2C%20blindatge%20patrimonial%20dels%20EUA%20i%20un%20pont%20catal%C3%A0%20cap%20al%20mercat%20llat%C3%AD.%20Podem%20parlar%20un%20moment%3F,WhatsApp,button-floating-whatsapp,false
/ca/preguntes-frequents,ca,faq,internal,/ca/legal/cookies,Política de galetes,,false
/ca/agendar,ca,book,anchor,#main-content,Salta al contingut principal,link-skip-to-main,false
/ca/agendar,ca,book,internal,/ca,,link-home,false
/ca/agendar,ca,book,internal,/ca,Estructura fiscalEstructura fiscal internacional,nav-estructura-fiscal,false
/ca/agendar,ca,book,internal,/ca/com-treballem,Com treballemCom treballem,nav-com-treballem,false
/ca/agendar,ca,book,internal,/ca/serveis,Veure tots els serveisDiagnòstic estratègic per triar la jurisdicció que millor ,nav-services-our_services,false
/ca/agendar,ca,book,internal,/ca/serveis/llc-nou-mexic,LLC a Nou MèxicEstructura discreta amb anonimat registral i càrrega administrati,nav-services-service_llc_nm,false
/ca/agendar,ca,book,internal,/ca/serveis/llc-wyoming,LLC a WyomingL'estàndard global en blindatge patrimonial: privacitat reforçada i,nav-services-service_llc_wy,false
/ca/agendar,ca,book,internal,/ca/serveis/llc-delaware,"LLC a DelawareLa jurisdicció de referència per a founders i fons, exigida en ron",nav-services-service_llc_de,false
/ca/agendar,ca,book,internal,/ca/serveis/llc-florida,LLC a FloridaDomicili operatiu tangible als EUA amb accés bancari directe i posi,nav-services-service_llc_fl,false
/ca/agendar,ca,book,internal,/ca/serveis/obte-el-teu-itin,"Tramita el teu ITINLa teva identitat fiscal als EUA per obrir comptes, signar co",nav-services-service_itin,false
/ca/agendar,ca,book,internal,/ca/sobre-les-llc,Sobre les LLC,nav-sobre-les-llc,false
/ca/agendar,ca,book,internal,/ca/preguntes-frequents,FAQPreguntes freqüents,nav-faq,false
/ca/agendar,ca,book,internal,/ca/blog,GuiesGuies fiscals,nav-guies,false
/ca/agendar,ca,book,whatsapp,https://wa.me/34614916910?text=Hola%2C%20acabo%20de%20veure%20Exentax%20i%20tinc%20curiositat%3A%20podria%20pagar%20menys%20impostos%20del%20que%20pago%20ara%3F%20Quan%20podr%C3%ADem%20parlar%20un%20moment%3F,WhatsApp,button-whatsapp-nav,false
/ca/agendar,ca,book,internal,/ca/agendar,Reservar assessoria,button-agendar-nav,false
/ca/agendar,ca,book,internal,/ca,Estructura fiscal internacional,mobile-nav-estructura-fiscal-internacional,false
/ca/agendar,ca,book,internal,/ca/com-treballem,Com treballem,mobile-nav-com-treballem,false
/ca/agendar,ca,book,internal,/ca/sobre-les-llc,Sobre les LLC,mobile-nav-sobre-les-llc,false
/ca/agendar,ca,book,internal,/ca/preguntes-frequents,Preguntes freqüents,mobile-nav-preguntes-freqüents,false
/ca/agendar,ca,book,internal,/ca/blog,Guies fiscals,mobile-nav-guies-fiscals,false
/ca/agendar,ca,book,whatsapp,https://wa.me/34614916910?text=Hola%2C%20acabo%20de%20veure%20Exentax%20i%20tinc%20curiositat%3A%20podria%20pagar%20menys%20impostos%20del%20que%20pago%20ara%3F%20Quan%20podr%C3%ADem%20parlar%20un%20moment%3F,Parlar per WhatsApp,mobile-nav-hablemos,false
/ca/agendar,ca,book,internal,/ca/agendar,Reservar assessoria,mobile-nav-agendar,false
/ca/agendar,ca,book,internal,/ca,,link-footer-home,false
/ca/agendar,ca,book,external,https://www.instagram.com/exentax.global/,,link-footer-social-instagram,false
/ca/agendar,ca,book,external,https://www.tiktok.com/@exentax,,link-footer-social-tiktok,false
/ca/agendar,ca,book,external,https://youtube.com/@exentax?si=ECt7CjRMpI9ZRrPQ,,link-footer-social-youtube,false
/ca/agendar,ca,book,external,https://www.facebook.com/share/1Auhteo8Ad/?mibextid=wwXIfr,,link-footer-social-facebook,false
/ca/agendar,ca,book,whatsapp,https://wa.me/34614916910?text=Hola%2C%20busco%20una%20LLC%20amb%20cost%20m%C3%ADnim%2C%20blindatge%20patrimonial%20dels%20EUA%20i%20un%20pont%20catal%C3%A0%20cap%20al%20mercat%20llat%C3%AD.%20Podem%20parlar%20un%20moment%3F,,link-footer-social-whatsapp,false
/ca/agendar,ca,book,internal,/ca,Estructura fiscal internacional,link-footer-estructura-fiscal-internacional,false
/ca/agendar,ca,book,internal,/ca/serveis,Serveis,link-footer-serveis,false
/ca/agendar,ca,book,internal,/ca/serveis/llc-nou-mexic,Nou Mèxic,link-footer-nou-mèxic,false
/ca/agendar,ca,book,internal,/ca/serveis/llc-wyoming,Wyoming,link-footer-wyoming,false
/ca/agendar,ca,book,internal,/ca/serveis/llc-delaware,Delaware,link-footer-delaware,false
/ca/agendar,ca,book,internal,/ca/serveis/llc-florida,Florida,link-footer-florida,false
/ca/agendar,ca,book,internal,/ca/serveis/obte-el-teu-itin,Tramita el teu ITIN,link-footer-tramita-el-teu-itin,false
/ca/agendar,ca,book,internal,/ca/com-treballem,Com treballem,link-footer-com-treballem,false
